"","id","bloque","defi_estim","estim","num_estim","error","cong","latencia"
"307",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",10,0,0,669
"308",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",11,0,0,1464
"309",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",12,0,0,673
"310",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",13,0,0,1022
"311",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",14,0,0,623
"312",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",15,0,0,556
"313",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,0,586
"314",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",17,0,0,457
"315",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",18,0,0,605
"316",3,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",19,1,0,864
"317",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",0,0,0,835
"318",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",1,0,0,502
"319",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",2,0,0,532
"320",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",3,0,0,464
"321",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",4,0,0,591
"322",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",5,0,0,604
"323",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",6,0,0,732
"324",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",7,0,0,544
"325",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",8,0,0,616
"326",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",9,0,0,505
"327",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",10,0,0,902
"328",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",11,0,0,458
"329",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,0,0,649
"330",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",13,0,0,559
"331",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",14,0,0,532
"332",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",15,0,0,411
"333",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",16,1,0,732
"334",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",17,0,0,644
"335",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",18,0,0,833
"336",3,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",19,0,0,584
"337",3,"5","Coca Cola,Pepsi","Foto Pepsi",0,0,0,981
"338",3,"5","Coca Cola,Pepsi","Foto Coke",1,0,0,602
"339",3,"5","Coca Cola,Pepsi","Foto Pepsi",2,0,0,545
"340",3,"5","Coca Cola,Pepsi","Foto Pepsi",3,0,0,536
"341",3,"5","Coca Cola,Pepsi","Foto Pepsi",4,0,0,631
"342",3,"5","Coca Cola,Pepsi","Foto Pepsi",5,0,0,608
"343",3,"5","Coca Cola,Pepsi","Foto Pepsi",6,0,0,672
"344",3,"5","Coca Cola,Pepsi","Foto Coke",7,0,0,463
"345",3,"5","Coca Cola,Pepsi","Foto Coke",8,0,0,495
"346",3,"5","Coca Cola,Pepsi","Foto Coke",9,0,0,513
"347",3,"5","Coca Cola,Pepsi","Foto Coke",10,0,0,619
"348",3,"5","Coca Cola,Pepsi","Foto Coke",11,0,0,569
"349",3,"5","Coca Cola,Pepsi","Foto Coke",12,0,0,713
"350",3,"5","Coca Cola,Pepsi","Foto Pepsi",13,0,0,620
"351",3,"5","Coca Cola,Pepsi","Foto Coke",14,0,0,471
"352",3,"5","Coca Cola,Pepsi","Foto Pepsi",15,0,0,402
"353",3,"5","Coca Cola,Pepsi","Foto Pepsi",16,0,0,578
"354",3,"5","Coca Cola,Pepsi","Foto Coke",17,0,0,544
"355",3,"5","Coca Cola,Pepsi","Foto Coke",18,1,0,1026
"356",3,"5","Coca Cola,Pepsi","Foto Pepsi",19,0,0,517
"357",3,"5","Coca Cola,Pepsi","Foto Coke",20,0,0,1154
"358",3,"5","Coca Cola,Pepsi","Foto Coke",21,0,0,901
"359",3,"5","Coca Cola,Pepsi","Foto Coke",22,0,0,714
"360",3,"5","Coca Cola,Pepsi","Foto Pepsi",23,0,0,491
"361",3,"5","Coca Cola,Pepsi","Foto Pepsi",24,0,0,665
"362",3,"5","Coca Cola,Pepsi","Foto Pepsi",25,0,0,617
"363",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",0,0,0,841
"364",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",1,0,0,498
"365",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",2,0,0,709
"366",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",3,0,0,593
"367",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,0,0,696
"368",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",5,0,0,672
"369",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",6,0,0,768
"370",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",7,0,0,473
"371",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",8,0,0,616
"372",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",9,0,0,526
"373",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",10,0,0,578
"374",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",11,0,0,537
"375",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",12,0,0,681
"376",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",13,0,0,419
"377",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",14,0,0,698
"378",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",15,0,0,579
"379",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",16,0,0,660
"380",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",17,0,0,578
"381",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",18,0,0,671
"382",3,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",19,0,0,596
"383",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",0,0,0,837
"384",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",1,1,0,1325
"385",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",2,0,0,774
"386",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",3,0,0,606
"387",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",4,0,0,566
"388",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",5,0,0,563
"389",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",6,0,0,609
"390",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",7,0,0,511
"391",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",8,0,0,683
"392",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",9,0,0,492
"393",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",10,1,0,809
"394",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",11,0,0,672
"395",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,0,0,1376
"396",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",13,0,0,585
"397",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",14,0,0,1047
"398",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",15,0,0,1430
"399",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",16,0,0,994
"400",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",17,0,0,1222
"401",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",18,0,0,651
"402",3,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",19,0,0,703
"403",4,"1","Pepsi,Coca Cola","Foto Pepsi",0,0,0,874
"404",4,"1","Pepsi,Coca Cola","Foto Pepsi",1,0,0,640
"405",4,"1","Pepsi,Coca Cola","Foto Pepsi",2,0,0,812
"406",4,"1","Pepsi,Coca Cola","Foto Coke",3,0,0,586
"407",4,"1","Pepsi,Coca Cola","Foto Pepsi",4,0,0,491
"408",4,"1","Pepsi,Coca Cola","Foto Coke",5,0,0,548
"409",4,"1","Pepsi,Coca Cola","Foto Pepsi",6,0,0,498
"410",4,"1","Pepsi,Coca Cola","Foto Coke",7,0,0,512
"411",4,"1","Pepsi,Coca Cola","Foto Pepsi",8,0,0,527
"412",4,"1","Pepsi,Coca Cola","Foto Coke",9,0,0,597
"413",4,"1","Pepsi,Coca Cola","Foto Pepsi",10,0,0,525
"414",4,"1","Pepsi,Coca Cola","Foto Coke",11,0,0,825
"415",4,"1","Pepsi,Coca Cola","Foto Coke",12,0,0,826
"416",4,"1","Pepsi,Coca Cola","Foto Coke",13,0,0,572
"417",4,"2","Atributos positivos,Atributos negativos","Aburrida",0,0,0,513
"418",4,"2","Atributos positivos,Atributos negativos","Egoista",1,0,0,569
"419",4,"2","Atributos positivos,Atributos negativos","Solidaria",2,0,0,491
"420",4,"2","Atributos positivos,Atributos negativos","Alegre",3,0,0,477
"421",4,"2","Atributos positivos,Atributos negativos","Deshonesta",4,0,0,567
"422",4,"2","Atributos positivos,Atributos negativos","Desagradable",5,0,0,551
"423",4,"2","Atributos positivos,Atributos negativos","Amistosa",6,0,0,520
"424",4,"2","Atributos positivos,Atributos negativos","Comprometida",7,0,0,436
"425",4,"2","Atributos positivos,Atributos negativos","Amistosa",8,0,0,527
"426",4,"2","Atributos positivos,Atributos negativos","Deshonesta",9,0,0,489
"427",4,"2","Atributos positivos,Atributos negativos","Alegre",10,0,0,560
"428",4,"2","Atributos positivos,Atributos negativos","Aburrida",11,0,0,513
"429",4,"2","Atributos positivos,Atributos negativos","Comprometida",12,0,0,438
"430",4,"2","Atributos positivos,Atributos negativos","Egoista",13,0,0,510
"431",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,0,732
"432",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",1,0,0,545
"433",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",2,0,0,642
"434",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",3,0,0,551
"435",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",4,0,0,568
"436",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",5,0,0,445
"437",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",6,0,0,565
"438",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",7,0,0,515
"439",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,0,0,615
"440",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",9,0,0,633
"441",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",10,0,0,657
"442",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",11,0,0,551
"443",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,0,0,559
"444",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",13,0,0,531
"445",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",14,1,0,859
"446",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",15,0,0,687
"447",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,0,584
"448",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",17,0,0,555
"449",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",18,0,0,633
"450",4,"3","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",19,0,0,507
"451",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",0,0,0,809
"452",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Deshonesta",1,0,0,521
"453",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",2,0,0,612
"454",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Egoista",3,0,0,556
"455",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",4,0,0,666
"456",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Desagradable",5,0,0,861
"457",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",6,0,0,605
"458",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",7,0,0,600
"459",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",8,0,0,662
"460",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Amistosa",9,0,0,672
"461",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Coke",10,0,0,509
"462",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Aburrida",11,0,0,519
"463",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",12,0,0,544
"464",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",13,0,0,569
"465",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",14,0,0,648
"466",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Solidaria",15,0,0,548
"467",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",16,0,0,610
"468",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Comprometida",17,0,0,610
"469",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Foto Pepsi",18,0,0,477
"470",4,"4","Pepsi/Atributos positivos,Coca Cola/Atributos negativos","Alegre",19,0,0,620
"471",4,"5","Coca Cola,Pepsi","Foto Coke",0,0,0,696
"472",4,"5","Coca Cola,Pepsi","Foto Coke",1,1,0,883
"473",4,"5","Coca Cola,Pepsi","Foto Coke",2,0,0,964
"474",4,"5","Coca Cola,Pepsi","Foto Coke",3,0,0,621
"475",4,"5","Coca Cola,Pepsi","Foto Pepsi",4,0,0,541
"476",4,"5","Coca Cola,Pepsi","Foto Pepsi",5,0,0,548
"477",4,"5","Coca Cola,Pepsi","Foto Coke",6,0,0,501
"478",4,"5","Coca Cola,Pepsi","Foto Pepsi",7,0,0,469
"479",4,"5","Coca Cola,Pepsi","Foto Coke",8,0,0,595
"480",4,"5","Coca Cola,Pepsi","Foto Pepsi",9,0,0,622
"481",4,"5","Coca Cola,Pepsi","Foto Coke",10,0,0,590
"482",4,"5","Coca Cola,Pepsi","Foto Coke",11,0,0,561
"483",4,"5","Coca Cola,Pepsi","Foto Coke",12,0,0,420
"484",4,"5","Coca Cola,Pepsi","Foto Pepsi",13,1,0,569
"485",4,"5","Coca Cola,Pepsi","Foto Pepsi",14,0,0,1135
"486",4,"5","Coca Cola,Pepsi","Foto Pepsi",15,0,0,544
"487",4,"5","Coca Cola,Pepsi","Foto Pepsi",16,0,0,496
"488",4,"5","Coca Cola,Pepsi","Foto Pepsi",17,0,0,502
"489",4,"5","Coca Cola,Pepsi","Foto Pepsi",18,0,0,508
"490",4,"5","Coca Cola,Pepsi","Foto Coke",19,0,0,419
"491",4,"5","Coca Cola,Pepsi","Foto Coke",20,0,0,843
"492",4,"5","Coca Cola,Pepsi","Foto Pepsi",21,0,0,2168
"493",4,"5","Coca Cola,Pepsi","Foto Pepsi",22,0,0,600
"494",4,"5","Coca Cola,Pepsi","Foto Pepsi",23,0,0,708
"495",4,"5","Coca Cola,Pepsi","Foto Coke",24,0,0,636
"496",4,"5","Coca Cola,Pepsi","Foto Coke",25,0,0,836
"497",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",0,0,0,747
"498",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",1,0,0,503
"499",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",2,0,0,664
"500",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",3,0,0,482
"501",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",4,0,0,586
"502",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",5,0,0,544
"503",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",6,0,0,877
"504",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",7,0,0,480
"505",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",8,1,0,775
"506",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",9,0,0,599
"507",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",10,1,0,1068
"508",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",11,0,0,586
"509",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,0,0,655
"510",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",13,0,0,592
"511",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",14,0,0,739
"512",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",15,0,0,489
"513",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",16,0,0,594
"514",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",17,0,0,441
"515",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",18,0,0,628
"516",4,"6","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",19,0,0,420
"517",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",0,0,0,757
"518",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Solidaria",1,0,0,445
"519",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",2,1,0,904
"520",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Egoista",3,0,0,541
"521",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",4,0,0,787
"522",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Comprometida",5,0,0,566
"523",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",6,0,0,561
"524",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",7,0,0,418
"525",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",8,0,0,645
"526",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Deshonesta",9,0,0,558
"527",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",10,0,0,887
"528",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Desagradable",11,0,0,583
"529",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",12,0,0,638
"530",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Amistosa",13,0,0,561
"531",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Coke",14,0,0,564
"532",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Aburrida",15,0,0,599
"533",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",16,0,0,432
"534",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",17,0,0,553
"535",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Foto Pepsi",18,0,0,518
"536",4,"7","Coca Cola/Atributos positivos,Pepsi/Atributos negativos","Alegre",19,0,0,553
"537",5,"1","Coca Cola,Pepsi","Foto Coke",0,0,0,858
"538",5,"1","Coca Cola,Pepsi","Foto Pepsi",1,0,0,865
"539",5,"1","Coca Cola,Pepsi","Foto Coke",2,0,0,853
"540",5,"1","Coca Cola,Pepsi","Foto Coke",3,0,0,725
"541",5,"1","Coca Cola,Pepsi","Foto Pepsi",4,0,0,758
"542",5,"1","Coca Cola,Pepsi","Foto Pepsi",5,0,0,884
"543",5,"1","Coca Cola,Pepsi","Foto Pepsi",6,0,0,846
"544",5,"1","Coca Cola,Pepsi","Foto Coke",7,0,0,696
"545",5,"1","Coca Cola,Pepsi","Foto Pepsi",8,0,0,650
"546",5,"1","Coca Cola,Pepsi","Foto Coke",9,0,0,794
"547",5,"1","Coca Cola,Pepsi","Foto Coke",10,0,0,666
"548",5,"1","Coca Cola,Pepsi","Foto Pepsi",11,0,0,638
"549",5,"1","Coca Cola,Pepsi","Foto Pepsi",12,0,0,713
"550",5,"1","Coca Cola,Pepsi","Foto Coke",13,0,0,667
"551",5,"2","Atributos negativos,Atributos positivos","Egoista",0,0,0,614
"552",5,"2","Atributos negativos,Atributos positivos","Amistosa",1,0,0,591
"553",5,"2","Atributos negativos,Atributos positivos","Solidaria",2,0,0,772
"554",5,"2","Atributos negativos,Atributos positivos","Desagradable",3,0,0,575
"555",5,"2","Atributos negativos,Atributos positivos","Aburrida",4,1,0,1105
"556",5,"2","Atributos negativos,Atributos positivos","Comprometida",5,0,0,711
"557",5,"2","Atributos negativos,Atributos positivos","Alegre",6,0,0,646
"558",5,"2","Atributos negativos,Atributos positivos","Alegre",7,0,0,515
"559",5,"2","Atributos negativos,Atributos positivos","Solidaria",8,0,0,562
"560",5,"2","Atributos negativos,Atributos positivos","Deshonesta",9,0,0,721
"561",5,"2","Atributos negativos,Atributos positivos","Amistosa",10,1,0,1157
"562",5,"2","Atributos negativos,Atributos positivos","Desagradable",11,0,0,794
"563",5,"2","Atributos negativos,Atributos positivos","Egoista",12,0,0,654
"564",5,"2","Atributos negativos,Atributos positivos","Aburrida",13,0,0,578
"565",5,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Coke",0,0,0,693
"566",5,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Aburrida",1,0,0,679
"567",5,"3","Coca Cola/Atributos negativos,Pepsi/Atributos positivos","Foto Pepsi",2,0,0,1029
